ID,Longitude,Latitude,Elevation,centroid
602400,-97432480,35427992,0,
602399,-97432468,35428465,0,
607670,-97432464,35429290,0,
607668,-97432473,35429798,0,
607669,-97432468,35430090,0,
602393,-97432472,35430879,0,
597408,-97428942,35427564,0,
597409,-97428459,35426437,0,
597407,-97428874,35428461,0,
602392,-97432471,35431613,0,
602391,-97432471,35431683,0,
602390,-97432474,35431852,0,
602389,-97432473,35432523,0,
607656,-97432474,35433348,0,
607655,-97432475,35433416,0,
602377,-97432479,35433753,0,
602376,-97432479,35433825,0,
607651,-97432478,35434231,0,
602362,-97432482,35434497,0,
607619,-97435490,35435245,0,
607620,-97435253,35435246,0,
657403,-97435209,35435246,0,
657404,-97434745,35435245,0,
657405,-97434702,35435245,0,
657406,-97434548,35435245,0,
657407,-97434335,35435245,0,
657410,-97434058,35435244,0,
657411,-97433824,35435244,0,
607646,-97433249,35435244,0,
607645,-97433213,35435244,0,
607637,-97433075,35435244,0,
607638,-97432963,35435243,0,
607639,-97432936,35435243,0,
607640,-97432741,35435243,0,
607641,-97432483,35435243,0,
602361,-97432482,35434589,0,
607644,-97432482,35434619,0,
607643,-97432481,35434735,0,
602311,-97432485,35435443,0,
607642,-97432219,35435243,0,
602310,-97432485,35435515,0,
602312,-97432129,35435243,0,
602313,-97431987,35435243,0,
602314,-97431931,35435243,0,
602315,-97431829,35435243,0,
602316,-97431807,35435243,0,
602318,-97431740,35435243,0,
602319,-97431615,35435244,0,
602309,-97432487,35435697,0,
602307,-97432489,35436239,0,
602306,-97432496,35437106,0,
602305,-97432500,35438066,0,
602302,-97432503,35438516,0,
602395,-97428574,35430521,0,
602394,-97428456,35431307,0,
597397,-97428396,35431681,0,
597396,-97428341,35432100,0,
597395,-97428958,35433352,0,
597394,-97428962,35433743,0,
597393,-97428961,35433831,0,
602354,-97431521,35435244,0,
602355,-97431249,35435244,0,
602356,-97430939,35435244,0,
602324,-97430801,35435244,0,
602325,-97430313,35435244,0,
602327,-97429999,35435245,0,
602358,-97429767,35435245,0,
602345,-97429638,35435245,0,
597355,-97425247,35435240,0,
597356,-97424384,35435238,0,
597357,-97424090,35435238,0,
590372,-97423741,35435242,0,
582938,-97423586,35434859,0,
582937,-97423586,35435086,0,
590371,-97423585,35435243,0,
597156,-97423588,35436070,0,
597155,-97423594,35436922,0,
597154,-97423594,35437182,0,
597157,-97423600,35438258,0,
590370,-97423047,35435253,0,
590369,-97422696,35435252,0,
590368,-97421731,35435235,0,
590367,-97421591,35435236,0,
590366,-97420529,35435247,0,
590365,-97420286,35435247,0,
602301,-97432512,35439030,0,
602300,-97432521,35440001,0,
607584,-97432529,35440958,0,
602286,-97432535,35441925,0,
602285,-97432540,35442888,0,
602284,-97432547,35443823,0,
597285,-97432560,35444736,0,
597284,-97432552,35445269,0,
597283,-97432548,35445878,0,
597282,-97432550,35446747,0,
602244,-97435151,35449698,0,
602243,-97434545,35449697,0,
602242,-97434350,35449658,0,
607512,-97434349,35449737,0,
602241,-97434157,35449653,0,
607511,-97434156,35449745,0,
602240,-97433667,35449654,0,
607510,-97433668,35449743,0,
597281,-97432553,35447182,0,
597276,-97432554,35447466,0,
597275,-97432555,35447558,0,
597270,-97432561,35448381,0,
597269,-97432562,35448441,0,
602228,-97432568,35448810,0,
602239,-97433573,35449654,0,
607509,-97433572,35449742,0,
607505,-97433268,35449647,0,
607506,-97433089,35449649,0,
607494,-97432818,35449652,0,
607508,-97433207,35449742,0,
602227,-97432582,35449097,0,
602226,-97432587,35449212,0,
602225,-97432589,35449247,0,
602224,-97432589,35449419,0,
602223,-97432586,35449599,0,
607507,-97432822,35449742,0,
607493,-97432585,35449694,0,
602221,-97432482,35449694,0,
602220,-97432456,35449694,0,
602219,-97431817,35449692,0,
583120,-97405895,35406694,0,
583121,-97405737,35406854,0,
583119,-97405658,35406780,0,
583122,-97405613,35406940,0,
583123,-97405483,35407031,0,
583118,-97405540,35406865,0,
583128,-97405595,35407840,0,
583129,-97405629,35408286,0,
583127,-97405546,35407700,0,
583240,-97405344,35407526,0,
583117,-97405374,35406984,0,
583246,-97405220,35407199,0,
583126,-97405439,35407464,0,
583245,-97405153,35407142,0,
583114,-97404877,35406927,0,
583242,-97404941,35407134,0,
583243,-97404777,35406998,0,
583241,-97405182,35407363,0,
583130,-97405637,35409322,0,
583131,-97405646,35409637,0,
583132,-97405648,35410073,0,
583113,-97404549,35406774,0,
583100,-97405655,35410439,0,
583099,-97405654,35412946,0,
583098,-97405654,35413466,0,
583097,-97405652,35413581,0,
583094,-97405517,35415295,0,
583095,-97405306,35416680,0,
583096,-97405278,35416860,0,
574805,-97405236,35417156,0,
574804,-97405146,35417787,0,
574798,-97405089,35418131,0,
574799,-97405049,35418388,0,
574800,-97404891,35419467,0,
574801,-97404830,35419876,0,
567086,-97404605,35419338,0,
567087,-97403847,35418783,0,
574802,-97404781,35420275,0,
574810,-97403403,35418458,0,
567089,-97403429,35418477,0,
574803,-97404703,35420995,0,
567081,-97404666,35421852,0,
567244,-97401838,35397340,0,
567186,-97396995,35402928,0,
670469,-97396672,35403060,0,
567185,-97396615,35402866,0,
670470,-97396518,35403191,0,
567132,-97396348,35403428,0,
670471,-97396277,35403153,0,
567184,-97396261,35402865,0,
670472,-97396201,35403052,0,
567183,-97395819,35402900,0,
668471,-97397443,35430826,0,
574725,-97397757,35430275,0,
574724,-97397447,35430270,0,
574723,-97397373,35430268,0,
574722,-97397022,35430265,0,
574721,-97396380,35430266,0,
574720,-97395921,35430269,0,
574714,-97395406,35430273,0,
602079,-97400913,35435200,0,
602075,-97402591,35435270,0,
602074,-97401686,35435307,0,
602073,-97401508,35435308,0,
596948,-97400125,35435200,0,
602072,-97400191,35435307,0,
602071,-97400085,35435309,0,
596943,-97399953,35435304,0,
596944,-97399946,35435200,0,
596945,-97398296,35435168,0,
596942,-97399687,35435302,0,
596941,-97399405,35435303,0,
668472,-97397408,35431159,0,
668483,-97397370,35430825,0,
668473,-97397411,35431899,0,
668481,-97397413,35432389,0,
574670,-97397420,35433154,0,
582856,-97397519,35433363,0,
574669,-97397295,35433349,0,
582855,-97397515,35433648,0,
582854,-97397521,35433934,0,
574668,-97397291,35433556,0,
582853,-97397292,35433931,0,
590322,-97397521,35434126,0,
590321,-97397522,35434222,0,
590320,-97397523,35434354,0,
582852,-97397296,35434122,0,
582850,-97397296,35434222,0,
582849,-97397296,35434355,0,
666323,-97397296,35434575,0,
596940,-97398568,35435301,0,
596946,-97397661,35435168,0,
596938,-97398484,35435301,0,
596939,-97397664,35435301,0,
590319,-97397524,35434566,0,
590318,-97397524,35434845,0,
582841,-97397291,35434842,0,
590317,-97397479,35435247,0,
582840,-97397311,35435248,0,
582839,-97396659,35435250,0,
582838,-97396543,35435251,0,
582837,-97396385,35435251,0,
666324,-97395940,35435302,0,
582836,-97395937,35435193,0,
666325,-97394997,35435302,0,
582835,-97394995,35435201,0,
582834,-97394792,35435249,0,
652508,-97417103,35447599,0,
652505,-97416440,35447672,0,
652507,-97416807,35447599,0,
621774,-97416435,35447235,0,
653905,-97416396,35447141,0,
621775,-97416434,35447524,0,
652715,-97416484,35447773,0,
652506,-97416434,35447599,0,
652504,-97416406,35447786,0,
652714,-97416573,35448714,0,
652503,-97416492,35448718,0,
652824,-97416925,35449686,0,
652825,-97416818,35449686,0,
652709,-97416694,35449686,0,
652502,-97416528,35448890,0,
652713,-97416561,35449049,0,
652711,-97416618,35449594,0,
652710,-97416627,35449687,0,
652493,-97415992,35449688,0,
652492,-97415899,35449689,0,
652488,-97415655,35449689,0,
652487,-97415342,35449691,0,
652486,-97415211,35449691,0,
652449,-97414167,35447170,0,
652485,-97415120,35449692,0,
652481,-97414891,35449693,0,
652480,-97414832,35449694,0,
652479,-97414550,35449693,0,
652448,-97414171,35449693,0,
621678,-97414051,35449036,0,
652447,-97413252,35449693,0,
652446,-97413003,35449692,0,
652911,-97412719,35449696,0,
652912,-97411864,35449705,0,
652913,-97411303,35449708,0,
652914,-97410177,35449712,0,
613098,-97410420,35442252,0,
617700,-97410423,35442500,0,
617699,-97410123,35442500,0,
613097,-97408309,35442250,0,
613095,-97408019,35442252,0,
613094,-97407727,35442252,0,
613085,-97406968,35442249,0,
652436,-97408709,35445542,0,
621666,-97408670,35443287,0,
655827,-97406023,35439353,0,
613070,-97406026,35440237,0,
613071,-97406022,35440697,0,
617679,-97406021,35440887,0,
617678,-97406019,35441034,0,
617684,-97406020,35441084,0,
613073,-97406022,35441287,0,
613074,-97406023,35441481,0,
617685,-97406024,35441527,0,
617686,-97406027,35441875,0,
617698,-97406964,35442500,0,
613084,-97406660,35442248,0,
617697,-97406542,35442501,0,
659337,-97409140,35435298,0,
596988,-97409130,35435173,0,
596987,-97409013,35435233,0,
607370,-97410130,35437549,0,
607372,-97410387,35437567,0,
607383,-97411064,35437571,0,
607391,-97410917,35437570,0,
607392,-97410733,35437569,0,
607369,-97409878,35437520,0,
613055,-97409760,35437497,0,
607368,-97409144,35437240,0,
596986,-97408832,35435230,0,
596985,-97408618,35435226,0,
596984,-97408438,35435224,0,
596983,-97407526,35435258,0,
596982,-97407064,35435259,0,
607367,-97408035,35436742,0,
657455,-97407256,35436675,0,
582916,-97406025,35430495,0,
582915,-97406019,35430820,0,
582920,-97406007,35431443,0,
582921,-97406129,35432137,0,
666292,-97405962,35431550,0,
582875,-97405957,35431828,0,
582922,-97406278,35432509,0,
582914,-97405208,35430499,0,
582874,-97405952,35432126,0,
582923,-97406515,35433041,0,
582924,-97406402,35433278,0,
582873,-97406027,35432553,0,
582925,-97406365,35433327,0,
590335,-97406116,35433846,0,
590336,-97406117,35434208,0,
590339,-97406117,35434344,0,
582871,-97405893,35433241,0,
582870,-97405895,35433531,0,
590334,-97405889,35433847,0,
596976,-97405882,35434208,0,
596975,-97405883,35434344,0,
582913,-97403799,35430529,0,
596977,-97406089,35434709,0,
596980,-97406051,35435087,0,
596981,-97406056,35435260,0,
602093,-97406056,35435377,0,
607354,-97406055,35435657,0,
607353,-97406059,35435979,0,
607352,-97406061,35436137,0,
596974,-97405897,35434714,0,
602089,-97405904,35435092,0,
602090,-97405910,35435207,0,
602091,-97405908,35435295,0,
607344,-97405792,35435295,0,
607254,-97398243,35449697,0,
607253,-97397901,35449697,0,
607252,-97397362,35449694,0,
607251,-97397064,35449692,0,
607238,-97396697,35449690,0,
607239,-97396606,35449688,0,
607240,-97396512,35449688,0,
607241,-97396169,35449686,0,
607242,-97395489,35449682,0,
607243,-97393615,35449682,0,
590229,-97392215,35443841,0,
590233,-97392216,35443585,0,
590225,-97392215,35444158,0,
590224,-97392204,35444671,0,
596840,-97392026,35445552,0,
596839,-97391945,35446028,0,
582801,-97388424,35438791,0,
666351,-97388430,35440221,0,
666350,-97388433,35440690,0,
666348,-97388434,35440851,0,
666346,-97388437,35441363,0,
666345,-97388441,35442076,0,
666344,-97388442,35442370,0,
666343,-97388446,35443037,0,
666342,-97388449,35443571,0,
666341,-97388451,35443888,0,
582791,-97388452,35444001,0,
582789,-97388452,35444075,0,
582788,-97388453,35444251,0,
582777,-97388456,35444724,0,
582778,-97388457,35444847,0,
582779,-97388460,35445316,0,
582780,-97388461,35445644,0,
582781,-97388469,35446633,0,
582782,-97388470,35446770,0,
607244,-97393504,35449682,0,
601950,-97393367,35449681,0,
601951,-97393067,35449679,0,
601955,-97392593,35449676,0,
596838,-97391911,35446965,0,
596837,-97391936,35447839,0,
596836,-97391942,35448355,0,
601962,-97391942,35448372,0,
601961,-97391945,35448733,0,
601956,-97392410,35449674,0,
596809,-97391946,35449671,0,
601960,-97391946,35449001,0,
601959,-97391946,35449150,0,
601958,-97391946,35449202,0,
596810,-97391414,35449671,0,
596808,-97391945,35449968,0,
596807,-97391945,35450120,0,
596806,-97391944,35450659,0,
590156,-97391929,35450947,0,
596811,-97391198,35449670,0,
596812,-97391065,35449670,0,
596813,-97390622,35449670,0,
590155,-97391921,35451129,0,
590154,-97391917,35451202,0,
596795,-97391911,35451328,0,
617687,-97406027,35441936,0,
617688,-97406028,35441986,0,
617689,-97406031,35442247,0,
617692,-97406389,35442248,0,
617696,-97406245,35442501,0,
617690,-97406195,35442247,0,
617667,-97406030,35442334,0,
617695,-97406189,35442501,0,
617666,-97406032,35442498,0,
617664,-97406032,35442564,0,
617663,-97406032,35443005,0,
617662,-97406032,35443368,0,
617661,-97406035,35444085,0,
617660,-97406038,35444705,0,
617659,-97406039,35444860,0,
617658,-97406040,35445009,0,
617657,-97406041,35445170,0,
621642,-97406042,35445345,0,
621641,-97406044,35445563,0,
621635,-97406045,35445793,0,
621636,-97406046,35445996,0,
621640,-97406048,35446338,0,
621639,-97406049,35446549,0,
617652,-97406050,35446612,0,
617651,-97406050,35446677,0,
652915,-97409246,35449723,0,
652390,-97408740,35449729,0,
652435,-97408602,35448818,0,
652391,-97408612,35449731,0,
652434,-97408613,35449603,0,
621564,-97408615,35449846,0,
652392,-97408507,35449730,0,
652394,-97408190,35449727,0,
652395,-97407677,35449739,0,
621563,-97408550,35450685,0,
652396,-97407308,35449748,0,
652397,-97407147,35449750,0,
652398,-97407057,35449751,0,
621562,-97408602,35451587,0,
652379,-97408550,35452510,0,
617649,-97406051,35446794,0,
617648,-97406051,35446848,0,
617647,-97406052,35447049,0,
621619,-97406054,35447308,0,
621618,-97406055,35447454,0,
617637,-97406052,35447743,0,
617634,-97406055,35447948,0,
617633,-97406055,35448048,0,
617630,-97406055,35448208,0,
617629,-97406056,35448374,0,
621614,-97406057,35448480,0,
617626,-97406057,35448632,0,
617625,-97406058,35448692,0,
652412,-97406811,35449752,0,
652413,-97406265,35449755,0,
617624,-97406058,35448836,0,
621610,-97406058,35448877,0,
621609,-97406059,35449004,0,
651965,-97425063,35464124,0,
651966,-97424755,35464162,0,
652644,-97424751,35464079,0,
652645,-97424646,35464081,0,
651967,-97424041,35464249,0,
652646,-97424459,35464086,0,
652647,-97424039,35464082,0,
652649,-97424001,35463315,0,
652650,-97423947,35463207,0,
652342,-97423907,35463317,0,
652651,-97423946,35463124,0,
652340,-97423892,35463618,0,
652648,-97424039,35463758,0,
652339,-97423892,35463722,0,
652338,-97423894,35464084,0,
652922,-97423896,35464253,0,
651968,-97424045,35464566,0,
652923,-97423921,35464931,0,
652924,-97422736,35464250,0,
651969,-97424020,35464920,0,
651970,-97423971,35465015,0,
651971,-97423974,35465119,0,
651972,-97423974,35465551,0,
652928,-97423973,35466015,0,
651975,-97423973,35466373,0,
651976,-97423973,35466673,0,
651977,-97423971,35467095,0,
652931,-97423973,35467619,0,
652933,-97423974,35468385,0,
652934,-97423980,35469167,0,
652019,-97423975,35469967,0,
652018,-97423979,35470437,0,
652012,-97423979,35470618,0,
652337,-97423176,35464085,0,
653031,-97422943,35464085,0,
652336,-97422731,35464085,0,
652335,-97422616,35464085,0,
653003,-97422619,35464251,0,
652334,-97422189,35464084,0,
652331,-97421747,35464083,0,
652329,-97421472,35464083,0,
653002,-97422292,35464256,0,
653001,-97421563,35464255,0,
652328,-97420562,35464081,0,
652991,-97420655,35464256,0,
652992,-97420235,35464257,0,
652326,-97420234,35464082,0,
652325,-97420163,35464082,0,
653000,-97420000,35464083,0,
652994,-97419863,35464081,0,
652995,-97419627,35464081,0,
652307,-97418752,35464081,0,
652993,-97419863,35464257,0,
652306,-97418757,35464255,0,
620983,-97434631,35478685,0,
620984,-97433632,35478683,0,
620985,-97432805,35478685,0,
620986,-97432031,35478685,0,
620987,-97431084,35478683,0,
620988,-97429988,35478684,0,
620989,-97429846,35478684,0,
616811,-97430384,35507738,0,
616812,-97429796,35507735,0,
611716,-97428410,35507736,0,
611714,-97429793,35507884,0,
611715,-97428413,35507884,0,
611708,-97430831,35507883,0,
611717,-97426138,35507749,0,
606288,-97425730,35507883,0,
611693,-97432889,35512591,0,
611694,-97432885,35511551,0,
611692,-97432889,35512852,0,
611691,-97432877,35515054,0,
611690,-97432889,35516853,0,
611689,-97432889,35516918,0,
611688,-97432891,35517125,0,
611687,-97432901,35518675,0,
611671,-97432886,35519497,0,
611718,-97425729,35507747,0,
611719,-97425427,35507747,0,
606289,-97424628,35507852,0,
611720,-97424628,35507767,0,
611721,-97422417,35507756,0,
606290,-97422367,35507842,0,
606287,-97424616,35510639,0,
606286,-97424370,35511125,0,
606281,-97424323,35511256,0,
606280,-97424216,35511612,0,
606279,-97424123,35512083,0,
606277,-97424106,35512233,0,
611722,-97421790,35507753,0,
611723,-97420634,35507720,0,
611726,-97421794,35507839,0,
616862,-97420970,35504974,0,
616863,-97420704,35505537,0,
611724,-97420338,35507717,0,
611725,-97420342,35507857,0,
611730,-97414609,35507663,0,
611729,-97419813,35507850,0,
606295,-97414605,35507803,0,
606273,-97424047,35512838,0,
606271,-97424043,35513194,0,
606270,-97424040,35513527,0,
606269,-97424037,35513780,0,
606267,-97424031,35514224,0,
606266,-97424030,35515096,0,
606261,-97424030,35515170,0,
606259,-97424037,35517738,0,
606258,-97424043,35518772,0,
606257,-97424046,35519684,0,
621515,-97411181,35458658,0,
621512,-97414996,35460431,0,
621513,-97414353,35460186,0,
621514,-97412979,35459718,0,
621505,-97418669,35464082,0,
652305,-97418669,35464254,0,
652304,-97418251,35464251,0,
621504,-97418235,35464082,0,
621503,-97417773,35464080,0,
621502,-97417496,35464080,0,
621500,-97417340,35464080,0,
652303,-97417772,35464248,0,
620909,-97441695,35503587,0,
620841,-97450362,35507761,0,
620843,-97449878,35507762,0,
620844,-97449422,35507765,0,
620846,-97446971,35507782,0,
620876,-97446197,35507785,0,
620877,-97444334,35507795,0,
654116,-97443796,35507797,0,
654115,-97443246,35507799,0,
654113,-97443202,35507799,0,
654112,-97442631,35507801,0,
620908,-97441703,35504190,0,
620906,-97441707,35504496,0,
620905,-97441716,35505344,0,
654105,-97441723,35505982,0,
620904,-97441723,35506482,0,
620903,-97441723,35506950,0,
620902,-97441723,35507615,0,
620898,-97441718,35507830,0,
620899,-97441586,35507806,0,
620900,-97440499,35507788,0,
616786,-97439580,35507795,0,
616787,-97438955,35507805,0,
616788,-97438783,35507808,0,
616789,-97438503,35507809,0,
616791,-97437817,35507804,0,
616793,-97437493,35507802,0,
616794,-97436445,35507797,0,
616804,-97435832,35507790,0,
616805,-97435293,35507794,0,
620946,-97434175,35493223,0,
616843,-97432848,35493223,0,
616844,-97431395,35493214,0,
616854,-97430818,35493214,0,
616855,-97430611,35493215,0,
616856,-97429296,35493218,0,
616857,-97425842,35493217,0,
621017,-97424128,35492595,0,
616858,-97424844,35493212,0,
616859,-97424131,35493208,0,
616860,-97424131,35493958,0,
616872,-97423574,35493207,0,
616873,-97422280,35493211,0,
616861,-97424130,35494943,0,
616874,-97416009,35493192,0,
616806,-97434996,35507795,0,
616807,-97434081,35507842,0,
616809,-97432888,35507750,0,
611707,-97432887,35507888,0,
616810,-97430945,35507740,0,
611706,-97432886,35508255,0,
611705,-97432886,35508985,0,
611704,-97432885,35509390,0,
611702,-97432885,35509676,0,
611701,-97432884,35510029,0,
611695,-97432883,35511022,0,
621258,-97388593,35480227,0,
621259,-97388600,35482143,0,
617209,-97388600,35482326,0,
617208,-97388599,35482715,0,
654645,-97388599,35482932,0,
654646,-97388600,35483226,0,
654647,-97388600,35483366,0,
654648,-97388601,35483517,0,
654649,-97388602,35484505,0,
654069,-97388534,35479776,0,
621260,-97388544,35479824,0,
617201,-97388604,35484927,0,
617200,-97388604,35484968,0,
616974,-97388606,35485734,0,
616975,-97388606,35485880,0,
616977,-97388610,35487389,0,
616875,-97415662,35493191,0,
616876,-97414540,35493189,0,
616877,-97414008,35493185,0,
616878,-97413922,35493185,0,
616882,-97412977,35493185,0,
616883,-97412507,35493183,0,
616884,-97411546,35493178,0,
616885,-97410789,35493198,0,
616886,-97410607,35493198,0,
616887,-97410318,35493198,0,
616888,-97409795,35493198,0,
616889,-97409122,35493198,0,
616890,-97408605,35493197,0,
616891,-97407784,35493193,0,
616892,-97407582,35493192,0,
616893,-97407527,35493192,0,
616894,-97407418,35493191,0,
616898,-97407067,35493187,0,
616899,-97406828,35493188,0,
616911,-97406348,35489483,0,
616913,-97406349,35487531,0,
616906,-97406348,35489518,0,
616907,-97406346,35492389,0,
616910,-97406346,35492537,0,
611759,-97406345,35493188,0,
611760,-97405859,35493184,0,
611761,-97405420,35493181,0,
611762,-97404581,35493175,0,
611763,-97403921,35493177,0,
611789,-97403724,35493178,0,
611790,-97401468,35493178,0,
611731,-97413120,35507650,0,
606296,-97414177,35507795,0,
606297,-97413124,35507733,0,
606298,-97412585,35507688,0,
606299,-97406391,35507642,0,
611791,-97401193,35493179,0,
656583,-97399188,35493177,0,
656584,-97398274,35493152,0,
656592,-97397490,35493136,0,
611799,-97397175,35493135,0,
611800,-97395947,35493134,0,
611802,-97395588,35493134,0,
611804,-97394871,35493134,0,
611805,-97392779,35493134,0,
611808,-97392011,35493134,0,
620981,-97441571,35478687,0,
624981,-97441601,35477280,0,
624983,-97441600,35477353,0,
624984,-97441574,35478078,0,
620982,-97436044,35478683,0,
617896,-97432152,35456118,0,
617897,-97432186,35456932,0,
653903,-97428196,35455145,0,
621897,-97428200,35455291,0,
621898,-97428206,35455515,0,
621899,-97428218,35455971,0,
621900,-97428221,35456083,0,
621901,-97428244,35456931,0,
652618,-97428326,35460025,0,
652617,-97428317,35460550,0,
652619,-97428324,35460816,0,
652620,-97428376,35461837,0,
652672,-97428391,35462714,0,
652622,-97428394,35463042,0,
652623,-97428403,35463521,0,
621918,-97433578,35464103,0,
621917,-97433405,35464102,0,
621916,-97432931,35464101,0,
621915,-97432314,35464103,0,
651953,-97431845,35464103,0,
652629,-97430875,35464101,0,
652628,-97430179,35464101,0,
652626,-97429974,35464101,0,
652625,-97428571,35464100,0,
652624,-97428411,35464100,0,
652635,-97428341,35464100,0,
652634,-97428127,35464100,0,
651958,-97426790,35464099,0,
652878,-97423785,35455415,0,
652789,-97423795,35455905,0,
652790,-97423799,35456082,0,
652791,-97423809,35456582,0,
652792,-97423814,35456839,0,
652793,-97423816,35456918,0,
652794,-97423822,35457200,0,
652796,-97423835,35457832,0,
652682,-97423881,35459643,0,
652681,-97423894,35460535,0,
652352,-97423908,35461085,0,
652351,-97423917,35461576,0,
652350,-97423920,35461780,0,
652349,-97423925,35462036,0,
652348,-97423928,35462222,0,
652655,-97423933,35462363,0,
652656,-97423935,35462466,0,
652344,-97423943,35462746,0,
652343,-97423945,35463021,0,
651959,-97426618,35464098,0,
651960,-97426313,35464095,0,
651961,-97426178,35464094,0,
651962,-97425726,35464097,0,
652642,-97425292,35464099,0,
652643,-97425253,35464101,0,
652088,-97406512,35475392,0,
652089,-97406516,35475689,0,
653121,-97406294,35475187,0,
653122,-97406301,35475392,0,
653123,-97406304,35476715,0,
652090,-97406512,35476987,0,
621150,-97406424,35478619,0,
652091,-97406307,35476989,0,
652092,-97406274,35478137,0,
652093,-97406277,35478619,0,
621149,-97406962,35478619,0,
621151,-97406422,35479097,0,
652094,-97406282,35479097,0,
653126,-97406211,35478557,0,
653127,-97406214,35478669,0,
653130,-97405645,35478670,0,
621152,-97406402,35479508,0,
652095,-97406296,35479506,0,
621153,-97406349,35479783,0,
653131,-97405513,35478662,0,
653802,-97405506,35478571,0,
653132,-97405289,35478613,0,
653133,-97404232,35478615,0,
653134,-97404049,35478615,0,
653135,-97403982,35478615,0,
653779,-97403525,35478615,0,
653778,-97403076,35478614,0,
653780,-97402284,35478614,0,
621154,-97406347,35480390,0,
621176,-97406348,35480846,0,
621177,-97406350,35481407,0,
621178,-97406350,35481578,0,
621179,-97406350,35481768,0,
616921,-97406351,35481949,0,
616920,-97406351,35482584,0,
616919,-97406352,35483453,0,
616917,-97406347,35485380,0,
616916,-97406348,35485690,0,
616915,-97406346,35486447,0,
652219,-97402589,35464084,0,
652220,-97402858,35464083,0,
652218,-97402424,35464085,0,
652216,-97402083,35464087,0,
652217,-97401976,35464088,0,
621368,-97401854,35464089,0,
621367,-97401692,35464088,0,
621366,-97401481,35464088,0,
621365,-97401111,35464088,0,
621364,-97400453,35464088,0,
617421,-97399855,35464088,0,
617420,-97399234,35464086,0,
617419,-97398580,35464083,0,
617418,-97398325,35464081,0,
617415,-97397871,35464079,0,
617416,-97397518,35464078,0,
617417,-97397314,35464078,0,
612760,-97394849,35464072,0,
596749,-97388525,35455547,0,
596747,-97388524,35455644,0,
596746,-97388528,35456430,0,
596745,-97388530,35456564,0,
596741,-97388533,35457053,0,
596740,-97388536,35457670,0,
621398,-97404325,35464086,0,
621399,-97404477,35464087,0,
652230,-97404106,35464087,0,
652229,-97403763,35464088,0,
652228,-97403718,35464088,0,
652227,-97403498,35464086,0,
653236,-97403277,35464084,0,
653235,-97402928,35464082,0,
653704,-97406911,35467414,0,
653561,-97406313,35467414,0,
653703,-97406908,35467558,0,
653560,-97406312,35467557,0,
653689,-97407313,35467558,0,
653448,-97406098,35467507,0,
653562,-97406304,35466892,0,
653559,-97406314,35467740,0,
653449,-97406098,35467427,0,
653450,-97406097,35467106,0,
653558,-97406314,35467801,0,
653447,-97406100,35468105,0,
653446,-97406100,35468169,0,
653557,-97406316,35468430,0,
653556,-97406317,35468681,0,
653445,-97406105,35468398,0,
653444,-97406106,35468781,0,
653555,-97406321,35469094,0,
653380,-97406361,35469493,0,
653443,-97406106,35468862,0,
653442,-97406116,35469193,0,
653395,-97406481,35470265,0,
653381,-97406391,35469616,0,
653441,-97406129,35469332,0,
653440,-97406191,35469666,0,
653439,-97406240,35469894,0,
653438,-97406250,35469994,0,
653396,-97406273,35470265,0,
653397,-97406275,35470628,0,
653394,-97406487,35470550,0,
653393,-97406485,35471252,0,
653113,-97406490,35471747,0,
653398,-97406277,35471154,0,
653399,-97406277,35471474,0,
621143,-97412515,35478640,0,
621144,-97411374,35478635,0,
621145,-97410650,35478631,0,
621146,-97410487,35478630,0,
621147,-97407650,35478620,0,
621148,-97407514,35478620,0,
653114,-97406490,35471996,0,
653115,-97406496,35472858,0,
653400,-97406278,35471747,0,
653401,-97406280,35472285,0,
653402,-97406282,35472587,0,
653116,-97406500,35473113,0,
653117,-97406506,35473996,0,
653403,-97406289,35472858,0,
653404,-97406291,35473348,0,
653405,-97406293,35473719,0,
653119,-97406506,35474292,0,
653120,-97406510,35475005,0,
653406,-97406294,35473996,0,
607108,-97386734,35464049,0,
612649,-97388550,35467281,0,
612650,-97388549,35467149,0,
612648,-97388555,35467714,0,
612641,-97388561,35468177,0,
612640,-97388561,35468208,0,
612639,-97388568,35468749,0,
612638,-97388570,35469508,0,
617317,-97388574,35470594,0,
617313,-97388573,35470892,0,
653783,-97402102,35478614,0,
653784,-97401334,35478613,0,
653785,-97401097,35478614,0,
653173,-97400057,35478613,0,
653172,-97399669,35478613,0,
652174,-97398888,35478613,0,
652173,-97398754,35478613,0,
652172,-97398083,35478612,0,
652171,-97396933,35478615,0,
652170,-97395326,35478616,0,
652169,-97394057,35478611,0,
652168,-97393070,35478608,0,
621304,-97392409,35478607,0,
621303,-97392112,35478605,0,
621302,-97391247,35478604,0,
621301,-97391092,35478604,0,
621300,-97390681,35478605,0,
617312,-97388574,35471852,0,
617311,-97388582,35474483,0,
617310,-97388584,35475186,0,
617309,-97388585,35475796,0,
617308,-97388586,35476501,0,
617307,-97388584,35476834,0,
621299,-97389953,35478606,0,
654057,-97389657,35478640,0,
621298,-97389640,35478568,0,
654058,-97389189,35478677,0,
654059,-97388963,35478677,0,
621297,-97389107,35478570,0,
621292,-97388708,35478574,0,
654068,-97388706,35478678,0,
621291,-97388539,35478632,0,
654066,-97388604,35478731,0,
654063,-97388609,35478888,0,
654064,-97388615,35479115,0,
654065,-97388616,35479142,0,
621253,-97388624,35479376,0,
621254,-97388631,35479578,0,
617306,-97388534,35477710,0,
